# WELL TRACE FROM FRACMAN
# WELL NAME:              Well 4
# WELL HEAD X-COORDINATE: 11.6599999 (m)
# WELL HEAD Y-COORDINATE: 261.570006 (m)
# WELL DATUM (KB, Kelly bushing, from MSL): 2066.62012 (m)
# WELL TYPE:              UNDEFINED
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM <Undefined>
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
# MD IS NOT EXACT (TRACE WAS NOT IMPORTED WITH MD-DATA)
#======================================================================================================================================
      MD              X              Y             Z           
 2244.709949     142.359631     150.823523    -141.422607
 2254.059998     147.277966     147.328246    -148.565186
 2263.450010     152.471981     143.751815    -155.522461
 2272.779943     158.027340     140.260192    -162.155273
 2282.129972     163.967449     136.775153    -168.479248
 2291.479964     170.196880     133.276503    -174.510498
 2300.829929     176.865780     129.782668    -180.054932
 2310.140002     183.868771     126.268187    -185.083252
 2319.490033     191.133999     122.610976    -189.694580
 2328.829974     198.630184     118.725325    -193.687500
 2338.189995     206.334377     114.625487    -197.070801
 2347.530001     213.762951     109.949279    -200.262207
 2356.879969     221.283596     105.222441    -203.180908
 2366.229983     228.791088     100.296569    -205.787842
 2375.550027     236.323956      95.248046    -207.939941
 2384.899978     243.959957      90.141982    -209.683838
 2394.250012     251.641445      84.980239    -211.015869
 2403.559999     259.295239      79.784590    -212.064941
 2412.899999     267.023602      74.616759    -212.960205
 2422.249990     274.828976      69.544005    -213.835205
 2431.619984     282.773647      64.641097    -214.635498
 2440.969999     290.853481      59.994979    -215.378906
 2446.699987     295.868832      57.252562    -215.776611
 2450.290007     299.035244      55.576033    -216.003174
 2459.599993     307.332699      51.353728    -215.988525
 2488.890013     333.379818      37.978820    -215.237061
 2516.850006     357.873348      24.502257    -214.778320
 2544.879997     382.307858      10.767806    -214.778320
 2572.890009     406.843380      -2.737458    -215.198730
 2600.929992     431.315121     -16.425477    -215.311279
 2628.960003     455.785397     -30.095826    -215.404297
 2657.009994     480.339138     -43.655824    -215.609863
 2685.019985     505.206783     -56.545991    -215.668457
 2713.009979     530.198025     -69.148103    -215.414551
 2741.089977     555.276638     -81.766816    -214.851074
 2769.069978     580.339748     -94.191926    -214.270020
 2797.069982     605.621609    -106.207460    -213.595703
 2825.080017     630.893948    -118.283418    -213.390381
 2853.129987     656.175625    -130.428926    -213.037842
 2881.120023     681.503323    -142.341829    -213.218506
 2909.069978     706.703396    -154.426515    -213.560059
 2937.100017     731.971218    -166.549073    -214.073730
 2965.119993     757.537014    -178.011995    -214.406250
 2993.159975     783.183437    -189.339479    -214.841797
 3021.139978     808.728176    -200.755494    -214.988281
 3049.099983     834.105007    -212.492006    -214.807617
 3077.149997     859.665066    -224.043550    -214.587402
 3105.189985     885.366055    -235.240022    -214.005127
 3133.240005     911.173061    -246.194459    -213.109375
 3161.269987     936.735806    -257.672120    -212.409912
 3189.269977     962.236172    -269.202089    -213.299072
 3217.279983     987.886562    -280.440492    -213.861328
 3245.329996    1013.244351    -292.410829    -214.566162
 3273.360056    1038.406826    -304.759584    -214.771729
 3301.420004    1063.620083    -317.073243    -214.610107
 3329.429994    1088.767300    -329.409059    -214.678467
 3357.399967    1114.238613    -340.963380    -214.507568
 3385.379997    1139.769497    -352.410646    -214.634521
 3413.410007    1165.447476    -363.634401    -214.042725
 3441.450037    1191.261684    -374.549379    -213.186523
 3469.530020    1217.171230    -385.276185    -211.731689
 3497.560037    1243.011929    -396.043214    -210.313477
 3525.570017    1268.653042    -407.288209    -209.511963
 3553.610052    1293.874477    -419.540529    -209.453125
 3581.630012    1318.825771    -432.264833    -210.255127
 3609.640001    1343.854580    -444.831117    -210.709717
 3637.699983    1369.022427    -457.237062    -210.895752
 3665.680040    1394.403530    -469.013185    -210.973877
 3693.679983    1419.481533    -481.456544    -211.477295
 3721.429952    1444.222378    -494.019166    -211.114014
 3749.759979    1469.545620    -506.716676    -210.802490
 3777.780061    1494.625820    -519.210267    -210.665527
 3805.820024    1519.890102    -531.369142    -210.322998
 3833.850038    1545.279873    -543.240968    -210.005127
 3859.999977    1569.075283    -554.085206    -209.991455
 3882.999958    1590.004360    -563.623170    -209.979492
