# WELL TRACE FROM FRACMAN
# WELL NAME:              Well B
# WELL HEAD X-COORDINATE: 0.930155195 (m)
# WELL HEAD Y-COORDINATE: -0.0226229634 (m)
# WELL DATUM (KB, Kelly bushing, from MSL): 910.8 (m)
# WELL TYPE:              UNDEFINED
# MD AND TVD ARE REFERENCED (=0) AT WELL DATUM AND INCREASE DOWNWARDS
# XYZ TRACE IS GIVEN IN COORDINATE SYSTEM <Undefined>
# DEPTH (Z, tvd_z) GIVEN IN m-UNITS
# MD IS NOT EXACT (TRACE WAS NOT IMPORTED WITH MD-DATA)
#======================================================================================================================================
      MD              X              Y             Z           
 2188.600043    -142.812749     -77.348078   -1268.688037
 2195.070022    -143.442403     -77.219744   -1275.126025
 2197.470030    -143.675848     -77.173693   -1277.514209
 2208.699932    -144.764593     -76.992868   -1288.689746
 2237.499943    -148.082525     -76.374330   -1317.291309
 2266.400055    -150.992162     -75.640238   -1346.035205
 2285.580095    -152.758382     -75.180834   -1365.128223
 2291.600070    -153.297186     -75.039179   -1371.122363
 2295.399948    -153.630743     -74.950861   -1374.906543
 2318.729903    -156.052236     -74.662111   -1398.108691
 2319.479890    -156.130392     -74.653108   -1398.854541
 2324.300075    -156.648824     -74.606020   -1403.646533
 2333.200098    -157.733923     -74.557886   -1412.480029
 2333.829889    -157.811391     -74.554666   -1413.105029
 2353.199938    -160.793569     -74.640047   -1432.243945
 2359.089951    -161.667944     -74.662638   -1438.068652
 2360.759936    -161.913274     -74.668764   -1439.720508
 2382.399960    -164.655264     -74.702745   -1461.186084
 2411.300033    -167.610540     -74.655291   -1489.934619
 2440.199937    -170.612188     -74.496927   -1518.677783
 2450.709893    -171.772451     -74.380709   -1529.122852
 2454.150043    -172.159948     -74.336351   -1532.540820
 2456.750090    -172.456930     -74.299257   -1535.123584
 2460.060074    -172.841756     -74.246202   -1538.410693
 2469.199937    -173.956838     -74.055399   -1547.480273
 2498.100080    -177.892843     -72.733850   -1576.080615
 2516.289992    -180.338338     -71.876970   -1594.085010
 2518.220077    -180.597692     -71.785692   -1595.995410
 2525.379970    -181.554479     -71.443117   -1603.082813
 2527.599904    -181.850622     -71.336557   -1605.280322
 2530.039955    -182.174764     -71.218195   -1607.695850
 2555.900038    -185.458150     -69.822451   -1633.308643
 2584.799930    -189.112798     -67.679140   -1661.896289
 2599.140056    -190.888143     -66.328157   -1676.061816
 2603.859898    -191.467840     -65.852671   -1680.721729
 2613.800079    -192.669653     -64.713396   -1690.522998
 2642.699995    -195.036413     -59.476488   -1718.845752
 2643.830070    -195.128561     -59.272394   -1719.953418
 2648.449989    -195.499471     -58.447477   -1724.483936
 2671.699943    -197.212331     -54.554716   -1747.341602
 2700.599977    -199.244756     -50.212023   -1775.841113
 2729.499894    -201.139211     -46.140081   -1804.389941
 2758.500045    -202.966528     -42.119234   -1833.051807
 2787.399936    -204.765508     -38.189913   -1861.626758
 2816.299939    -206.484289     -34.459864   -1890.233447
 2837.349923    -207.711477     -31.880052   -1911.088672
 2842.390114    -208.003851     -31.270361   -1916.083301
 2842.480038    -208.009069     -31.259487   -1916.172412
 2845.200109    -208.166402     -30.932852   -1918.868213
 2845.950034    -208.209753     -30.842211   -1919.611377
 2874.099895    -209.816320     -26.601751   -1947.393604
 2902.999910    -211.497213     -21.391390   -1975.770313
 2931.900029    -213.072713     -16.282862   -2004.171680
 2961.000013    -214.712499     -11.202963   -2032.777881
 2989.900090    -216.358144      -4.939021   -2060.942920
 3018.800088    -217.606420       2.213240   -2088.916064
 3047.699977    -218.825536       9.256536   -2116.918018
 3076.600108    -220.008047      16.345732   -2144.910205
 3085.260016    -220.363165      18.452061   -2153.302539
 3085.730100    -220.382436      18.566374   -2153.758105
 3089.849988    -220.551565      19.564179   -2157.751758
 3096.700060    -220.833318      21.212515   -2164.394580
 3105.499916    -221.196294      23.311752   -2172.932666
 3134.399933    -222.518911      30.311520   -2200.940967
 3149.410108    -223.172903      33.906656   -2215.499561
 3149.669884    -223.184225      33.968905   -2215.751514
 3151.729895    -223.273199      34.461413   -2217.749805
 3161.060098    -223.663122      36.675009   -2226.805225
 3162.999884    -223.743673      37.134680   -2228.688037
 3175.000005    -224.224691      39.939894   -2240.345752
 3190.120027    -224.803564      43.413992   -2255.049854
 3199.750064    -225.156667      45.630850   -2264.414600
 3209.419990    -225.519765      48.034540   -2273.773975
 3211.999883    -225.612676      48.693163   -2276.266650
 3219.060053    -225.837087      50.623827   -2283.054004
 3228.709962    -225.957708      53.431334   -2292.285693
 3238.359982    -225.991872      56.310457   -2301.496143
 3248.030095    -225.991872      59.071451   -2310.763721
 3257.669903    -226.016866      61.825346   -2320.001758
 3267.299922    -226.241079      64.630362   -2329.211475
 3276.979912    -226.624502      67.496344   -2338.449512
 3286.619918    -227.106405      70.549284   -2347.580615
 3296.300051    -227.632436      73.923872   -2356.638232
 3305.930027    -228.128118      77.519110   -2365.558154
 3315.590062    -228.550314      81.361799   -2374.410937
 3325.230059    -228.925222      85.418524   -2383.147754
 3334.869952    -229.225683      89.589682   -2391.833301
 3344.520108    -229.535085      93.763060   -2400.528857
 3354.149996    -229.865926      98.173384   -2409.083057
 3363.770016    -230.140524     102.906927   -2417.453418
 3373.400024    -230.307470     108.020140   -2425.612109
 3383.040084    -230.362005     113.600012   -2433.472949
 3392.670013    -230.181799     119.431509   -2441.134326
 3402.320008    -229.892141     125.551100   -2448.590137
 3411.989998    -229.586797     131.931082   -2455.850391
 3421.570039    -229.269186     138.448324   -2462.864795
 3431.230072    -229.059240     145.128668   -2469.839404
 3440.880017    -228.675634     151.822302   -2476.779834
 3450.529992    -228.030050     158.703207   -2483.514697
 3460.179980    -227.310491     165.886877   -2489.917773
 3469.800053    -226.610967     173.356695   -2495.939258
 3479.419953    -225.918600     180.994040   -2501.747363
 3489.050016    -225.330175     188.875006   -2507.250293
 3498.700048    -224.951711     197.021185   -2512.409717
 3508.339964    -224.653600     205.390280   -2517.184375
 3517.979982    -224.345480     213.915243   -2521.674365
 3527.649974    -224.017828     222.683798   -2525.738086
 3537.289956    -223.672720     231.626516   -2529.321094
 3546.939969    -223.433736     240.753149   -2532.446826
 3556.579999    -223.197210     250.033239   -2535.045703
 3566.229975    -223.040762     259.467550   -2537.068408
 3571.710023    -222.952230     264.863608   -2538.020068
 3575.909995    -222.884786     269.018087   -2538.632861
 3585.559999    -222.474310     278.611593   -2539.591357
 3595.100007    -221.989233     288.121542   -2540.172168
 3604.690016    -221.342138     297.687368   -2540.383105
 3614.349991    -220.675115     307.322928   -2540.544971
 3623.999991    -219.983556     316.947195   -2540.411914
 3624.070002    -219.978536     317.017019   -2540.410937
 3633.739990    -219.339513     326.663412   -2540.193164
 3643.379998    -218.726125     336.279013   -2539.887012
 3672.299998    -216.774725     365.125754   -2539.235889
 3701.240002    -214.707052     393.971182   -2538.145068
 3730.179995    -213.505315     422.884878   -2537.867236
 3759.150000    -211.308050     451.770498   -2537.634570
 3788.099995    -207.364065     480.450583   -2537.634570
 3817.150006    -202.790075     509.135153   -2537.213672
 3846.100012    -197.863073     537.659506   -2536.779102
 3875.049969    -195.075842     566.447958   -2535.531543
 3904.020030    -193.535894     595.349447   -2534.267871
 3933.039978    -192.306005     624.331137   -2533.427295
 3961.980015    -192.396902     653.265890   -2532.881885
 3991.010018    -193.253042     682.282919   -2533.023730
 4019.950016    -193.818700     711.216330   -2532.776172
 4048.900012    -195.060583     740.123068   -2531.796191
 4077.830027    -196.755270     768.988302   -2530.862354
 4106.789980    -198.324041     797.861349   -2529.260791
 4135.749987    -200.398840     826.735617   -2528.452197
 4162.840024    -202.076147     853.772238   -2528.173145
 4191.739985    -203.512991     882.634420   -2528.516162
 4220.670008    -204.643728     911.542196   -2528.425342
 4249.649991    -205.751043     940.498190   -2528.829883
 4278.550024    -206.900747     969.374838   -2529.001270
 4307.380007    -208.560201     998.154989   -2529.343311
 4336.310011    -209.846395    1027.035238   -2528.237842
 4365.250039    -211.255025    1055.940146   -2528.455127
 4394.170033    -212.667699    1084.824423   -2528.717578
 4423.150055    -212.854711    1113.782675   -2527.610156
 4452.090006    -212.975927    1142.722372   -2527.610156
 4481.040036    -212.602132    1171.662191   -2526.938281
 4510.009945    -212.106664    1200.627157   -2526.736133
 4538.959942    -211.980352    1229.576864   -2526.766406
 4567.969956    -211.828466    1258.585287   -2527.029590
